"driverId","raceId","año","circuitId","fecha","hora","pos_en_carrera","acumulado_victorias","fecha_nac","referencia","nacionalidad","tiempo_total","tiempo_medio","num_vuelta_rapida","tiempo_mas_rapido","tiempo_medio_box","tiempo_total_box","num_veces_box","puntos_carrera","vel_vuelta_rapida","q1_ms","q2_ms","q3_ms","temperatura","precip","humedad","temp_ap","presion","lluvia","nieve","cloud_cover","cloud_cover_low","viento"
"18","967","2016","18","2016-11-13","1","15","0","1980-01-19","button","British","10943329","154131.394366197","38","86983","713800.2","3569001","5","0","178.338","73276","0","0","18.1","0.7","90","18.8","1015.8","0.7","0","100","100","10.3"
"18","974","2017","6","2017-05-28","1","22","0","1980-01-19","button","British","4553814","79891.4736842105","47","76912","25261","50522","2","0","156.194","73723","73453","73613","27","0","35","27.6","1021.3","0","0","0","0","10"
"2","841","2011","1","2011-03-27","1","12","0","1977-05-10","heidfeld","German","5443901","95507.0350877193","43","92377","24046","48092","2","0","206.661","87239","0","0","19","0","59","18.7","1025.4","0","0","76","84","7.9"
"2","842","2011","2","2011-04-10","1","7","0","1977-05-10","heidfeld","German","5884907","105087.625","47","101547","23241","69723","3","15","196.508","97224","96811","96124","27.4","0.6","80","32.7","1009.8","0.6","0","100","34","4.2"
"2","843","2011","17","2011-04-17","1","8","0","1977-05-10","heidfeld","German","5890965","105195.803571429","51","102406","22018.5","44037","2","0","191.625","95910","96611","0","22.1","0","25","21.1","1008.3","0","0","29","0","6.8"
"2","844","2011","5","2011-05-08","1","7","0","1977-05-10","heidfeld","German","5478415","94455.4310344828","52","90158","21743.75","86975","4","6","213.145","87901","86740","86659","15.5","0","60","15.8","1016.4","0","0","2","0","7.6"
"2","846","2011","6","2011-05-29","1","6","0","1977-05-10","heidfeld","German","7798699","101281.805194805","77","77857","26066","52132","2","4","154.436","76681","76214","0","22","0","68","25","1018.9","0","0","4","1","8.2"
"2","847","2011","7","2011-06-12","1","8","0","1977-05-10","heidfeld","German","13366739","243031.618181818","55","85135","23238.5","46477","2","0","184.408","75096","74467","74062","16.9","0.4","84","15.7","1009.3","0.4","0","100","95","17.6"
"2","848","2011","12","2011-06-26","1","9","0","1977-05-10","heidfeld","German","5992277","107004.946428571","51","103901","21957","65871","3","1","187.759","99877","98781","0","30.8","0","40","32.5","1020.7","0","0","0","0","13.8"
"2","849","2011","9","2011-07-10","1","8","0","1977-05-10","heidfeld","German","5396738","103783.423076923","30","96523","24575","49150","2","4","218.371","95132","93805","0","17.9","0","72","19","1017.7","0","0","26","15","3.6"
"2","851","2011","11","2011-07-31","1","8","0","1977-05-10","heidfeld","German","2344845","101949.782608696","19","90826","23402.5","46805","2","0","173.646","83024","82470","0","16.7","0.2","77","14.8","1010.9","0.2","0","100","100","19.2"
"20","1000","2018","11","2018-07-29","1","2","4","1987-07-03","vettel","German","5853550","83622.1428571429","70","80056","23111","23111","1","18","197.007","76666","88636","96210","32","0","39","34","1011.2","0","0","28","17","7.7"
"20","1001","2018","13","2018-08-26","1","2","5","1987-07-03","vettel","German","5014476","113965.363636364","25","106644","20917.5","41835","2","25","236.435","103035","101501","118905","16.7","0","46","13.1","1016.5","0","0","100","94","16.6"
"20","1002","2018","14","2018-09-02","1","2","5","1987-07-03","vettel","German","4630635","87370.4716981132","51","82505","28260","56520","2","12","252.77","80542","79629","79280","19.1","0.4","81","20.7","1017.2","0.4","0","82","9","2.5"
"20","1003","2018","15","2018-09-16","1","2","5","1987-07-03","vettel","German","6711556","110025.508196721","48","104669","28722","28722","1","15","174.137","98218","97876","96628","27.8","0","78","31.5","1007.4","0","0","19","3","15"
"20","1004","2018","71","2018-09-30","1","2","5","1987-07-03","vettel","German","5252668","99106.9433962264","50","95990","29798","29798","1","15","219.322","93476","93045","91943","22.7","0","74","23.6","1017.5","0","0","55","0","13.5"
"20","1005","2018","22","2018-10-07","1","2","5","1987-07-03","vettel","German","5306935","100130.849056604","53","92318","22748","22748","1","8","226.447","89049","88279","92192","26.4","0","59","27.3","1011.6","0","0","1","0","16.8"
"20","1006","2018","69","2018-10-21","1","2","5","1987-07-03","vettel","German","5676865","101372.589285714","41","98280","24449","24449","1","12","201.941","94569","93079","92298","18.9","0","53","16.1","1025.5","0","0","15","0","17.3"
"20","1007","2018","32","2018-10-28","1","2","5","1987-07-03","vettel","German","5926167","83467.1408450704","49","79522","22217.5","44435","2","18","194.844","76089","75715","74970","19.7","0","51","18.8","1018.8","0","0","52","24","8.2"
"20","1008","2018","18","2018-11-11","1","2","5","1987-07-03","vettel","German","5256063","74029.0563380282","71","70831","22617","45234","2","8","219.005","68452","67776","67374","24","0.3","75","26.3","1012.5","0.3","0","53","21","15.4"
"20","1009","2018","24","2018-11-25","1","2","5","1987-07-03","vettel","German","5982963","108781.145454545","54","100867","22630","22630","1","18","198.225","96775","96345","95125","32.8","0","37","31.6","1012.4","0","0","15","0","23"
"20","1010","2019","1","2019-03-17","1","4","0","1987-07-03","vettel","German","5184434","89386.7931034483","16","87954","21995","21995","1","12","217.054","82885","81912","81190","25.1","0","50","25.8","1016","0","0","6","7","12.9"
"20","1011","2019","3","2019-03-31","1","5","0","1987-07-03","vettel","German","5697363","99953.7368421053","43","94895","27544.3333333333","82633","3","10","205.313","88733","88356","88160","27.4","0","50","24.8","1005.1","0","0","27","0","32.1"
"20","1012","2019","17","2019-04-14","1","4","0","1987-07-03","vettel","German","5540094","98930.25","37","94836","22532.5","45065","2","15","206.921","93557","92232","91848","18.6","0","60","15.8","1019.4","0","0","38","7","20.6"
"20","1013","2019","73","2019-04-28","1","3","0","1987-07-03","vettel","German","5524681","108327.078431373","46","104629","19981","19981","1","15","206.546","102042","101889","100797","17.9","0","72","16.3","1011.2","0","0","0","0","24.3"
"20","1014","2019","4","2019-05-12","1","4","0","1987-07-03","vettel","German","5759610","87266.8181818182","64","79820","22694.5","45389","2","12","209.947","77425","76667","76272","20.9","0","58","21.2","1021.4","0","0","5","2","16.8"
"20","1015","2019","6","2019-05-26","1","3","0","1987-07-03","vettel","German","6211039","79628.7051282051","9","76277","24483","24483","1","18","157.494","71434","71227","70947","21.4","0.3","70","23.7","1012","0.3","0","78","2","7.9"
"20","1016","2019","7","2019-06-09","1","3","0","1987-07-03","vettel","German","5345742","76367.7428571429","57","74875","23782","23782","1","18","209.677","71200","71142","70240","25.4","0","30","24.2","1024.8","0","0","0","0","15.3"
"20","1017","2019","34","2019-06-23","1","3","0","1987-07-03","vettel","German","5133994","96867.8113207547","53","92740","30256","60512","2","11","226.775","91075","89506","89799","27.2","0","42","28.5","1015.6","0","0","11","0","12.4"
"20","1018","2019","70","2019-06-30","1","4","0","1987-07-03","vettel","German","4941432","69597.6338028169","62","67676","23743.5","47487","2","12","229.694","64430","63667","0","33.4","0","16","33.3","1018","0","0","2","0","7"
"20","1019","2019","9","2019-07-14","1","4","0","1987-07-03","vettel","German","4884913","95782.6078431373","46","88733","33244.5","66489","2","0","239.004","85898","86023","85787","17.6","0.1","67","16.7","1024","0.1","0","98","100","8.9"
"20","1020","2019","10","2019-07-28","1","4","0","1987-07-03","vettel","German","6278608","98103.25","63","76794","20752.4","103762","5","18","214.423","0","0","0","23.2","7","71","25","1002","7","0","79","39","6.8"
"20","1021","2019","11","2019-08-04","1","4","0","1987-07-03","vettel","German","5765229","82360.4142857143","65","79786","24819","24819","1","15","197.673","76452","75885","75071","21.8","0","56","22.9","1014.7","0","0","30","9","3.3"
"20","1022","2019","13","2019-09-01","1","4","0","1987-07-03","vettel","German","5052132","114821.181818182","36","106409","22824.5","45649","2","13","236.957","104109","103037","103267","16.4","0","70","14.5","1016.8","0","0","84","22","14.9"
"20","1023","2019","14","2019-09-08","1","5","0","1987-07-03","vettel","German","4565952","87806.7692307692","50","82799","29556.6666666667","88670","3","0","251.872","80378","79715","79457","18.6","0.5","66","18.2","1011","0.5","0","30","21","6.8"
"20","1024","2019","15","2019-09-22","1","5","1","1987-07-03","vettel","German","7113667","116617.491803279","57","104802","29384","29384","1","25","173.916","98374","96720","96437","29.5","0","67","32","1009.2","0","0","30","15","20.3"
"20","1025","2019","71","2019-09-29","1","5","1","1987-07-03","vettel","German","2729330","104974.230769231","16","98245","29860","29860","1","0","214.288","93032","92536","92053","20","0.1","80","20.5","1017.5","0.1","0","20","11","12.3"
"20","1026","2019","22","2019-10-13","1","5","1","1987-07-03","vettel","German","4920098","94617.2692307692","38","92122","23622.5","47245","2","18","226.929","88988","88174","87064","21.9","0","61","19.8","1012.7","0","0","0","0","28.6"
"20","1027","2019","32","2019-10-27","1","4","1","1987-07-03","vettel","German","5810670","81840.4225352113","68","79381","21862","21862","1","18","195.19","76696","75914","75170","20.1","0.1","72","22.3","1014.4","0.1","0","100","100","2.6"
"20","1029","2019","18","2019-11-17","1","5","1","1987-07-03","vettel","German","5005347","77005.3384615385","51","71384","23088.5","46177","2","0","217.309","68556","68050","67631","19.6","0","73","19.5","1013.9","0","0","24","21","26.5"
"20","1030","2019","24","2019-12-01","1","5","1","1987-07-03","vettel","German","5710072","103819.490909091","55","100128","23814.5","47629","2","10","199.688","96963","95786","95339","26.2","0","59","26","1014.9","0","0","6","1","20.6"
"20","1031","2020","70","2020-07-05","1","10","0","1987-07-03","vettel","German","5480284","77187.0985915493","71","68623","21433","64299","3","1","226.524","64554","64206","0","25.4","0","43","26.1","1017.1","0","0","49","0","5.5"
"20","1033","2020","11","2020-07-19","1","10","0","1987-07-03","vettel","German","5777961","83738.5652173913","49","80363","25083","50166","2","8","196.254","75455","75131","74774","18.9","0.2","87","19","1014.2","0.2","0","98","21","15.8"
"20","1034","2020","9","2020-08-02","1","13","0","1987-07-03","vettel","German","5323140","102368.076923077","44","90537","29439","29439","1","1","234.242","86469","86455","86339","19.4","0","48","16.9","1016.3","0","0","41","20","17.7"
"20","1035","2020","9","2020-08-09","1","13","0","1987-07-03","vettel","German","4855363","93372.3653846154","49","90785","28259.5","56519","2","0","233.602","87612","87078","0","23.3","0","64","24.8","1018.7","0","0","23","0","12"
"20","1036","2020","4","2020-08-16","1","11","0","1987-07-03","vettel","German","5543813","85289.4307692308","48","82707","21820","21820","1","6","202.618","77573","77168","0","27.8","0.6","56","30","1012.2","0.6","0","34","17","12.6"
"20","1037","2020","13","2020-08-30","1","13","0","1987-07-03","vettel","German","5121655","116401.25","31","109958","22982","22982","1","0","229.309","103567","103261","0","16.9","0","65","15.4","1010.6","0","0","100","98","11"
"20","1039","2020","76","2020-09-13","1","13","0","1987-07-03","vettel","German","8405043","142458.355932203","59","81202","468781","2812686","6","1","232.531","77072","76858","0","30.1","0","39","30.9","1022.8","0","0","0","0","12.3"
"20","1040","2020","71","2020-09-27","1","13","0","1987-07-03","vettel","German","5655467","108758.980769231","46","99588","29395","29395","1","0","211.398","94134","93609","0","28.2","0","53","30.3","1013.2","0","0","0","0","10"
"20","1041","2020","20","2020-10-11","1","13","0","1987-07-03","vettel","German","5790451","96507.5166666667","43","90408","23491","46982","2","0","204.99","87107","86738","0","8.3","0","59","4.4","1020.5","0","0","100","82","13.4"
"20","1042","2020","75","2020-10-25","1","13","0","1987-07-03","vettel","German","5420291","83389.0923076923","62","80731","26666","26666","1","1","207.489","77446","77919","0","19.6","0.1","69","17.1","1021.6","0.1","0","95","78","25.4"
"20","1043","2020","21","2020-11-01","1","14","0","1987-07-03","vettel","German","5340883","84775.9206349206","44","77767","35215.5","70431","2","0","227.248","75571","75385","0","18.9","0","65","18.6","1022.3","0","0","93","69","6.3"
"20","1044","2020","5","2020-11-15","1","13","0","1987-07-03","vettel","German","6171273","106401.25862069","53","99662","24711.5","49423","2","15","192.819","123356","115169","0","12.8","0.1","82","11.4","1024.7","0.1","0","100","77","9.3"
"20","1045","2020","3","2020-11-29","1","13","0","1987-07-03","vettel","German","7192774","128442.392857143","41","93861","402420","1207260","3","0","207.575","89142","89149","0","27.6","0","40","26.5","1015.2","0","0","10","0","13.6"
"20","1046","2020","3","2020-12-06","1","13","0","1987-07-03","vettel","German","5497725","63192.2413793103","56","56905","26368.3333333333","79105","3","0","224.141","54301","54175","0","20.9","0","68","18.3","1015","0","0","0","0","28.6"
"20","1047","2020","24","2020-12-13","1","13","0","1987-07-03","vettel","German","5811876","107627.333333333","37","101475","22040","22040","1","0","197.037","96655","96631","0","23.5","0","49","21.5","1015.8","0","0","43","42","18.5"
"20","1051","2021","78","2021-11-21","1","12","0","1987-07-03","vettel","German","5074067","90608.3392857143","53","86434","25726","25726","1","1","224.078","82549","82146","82785","27.1","0","62","27.9","1012.8","0","0","0","0","19"
"20","1052","2021","3","2021-03-28","1","15","0","1987-07-03","vettel","German","5552439","100953.436363636","26","95566","24626","24626","1","0","203.871","92056","0","0","20.9","0","53","15.5","1015.4","0","0","0","0","38.6"
"20","1053","2021","21","2021-04-18","1","17","0","1987-07-03","vettel","German","7279044","119328.590163934","59","79074","321415.2","1607076","5","0","223.491","75459","75394","0","10.8","0.1","64","7.3","1016.3","0.1","0","89","9","15.6"
"20","1054","2021","75","2021-05-02","1","16","0","1987-07-03","vettel","German","5679629","87378.9076923077","60","82416","23256","69768","3","0","203.246","79403","78970","79659","18.9","0","42","18.5","1017.3","0","0","31","2","9.8"
"20","1055","2021","4","2021-05-09","1","16","0","1987-07-03","vettel","German","5637046","86723.7846153846","56","82820","22530","45060","2","0","203.211","78289","78079","0","22","0.1","57","21.7","1009.4","0.1","0","89","0","12.8"
"20","1056","2021","6","2021-05-23","1","11","0","1987-07-03","vettel","German","5989411","76787.3205128205","33","75316","24369","24369","1","10","159.503","72078","71309","71419","21.3","0","53","20.5","1015.3","0","0","40","0","17.9"
"20","1057","2021","73","2021-06-06","1","9","0","1987-07-03","vettel","German","8017795","157211.666666667","41","104890","678400.666666667","2035202","3","18","206.032","102460","102224","0","24.3","0","54","23.1","1011.7","0","0","1","0","25.5"
"20","1058","2021","70","2021-06-27","1","10","0","1987-07-03","vettel","German","4988210","71260.1428571429","64","69821","21546","21546","1","0","222.637","65051","64875","0","25.8","0","38","26.6","1016.2","0","0","57","3","6.5"
"20","1059","2021","34","2021-06-20","1","10","0","1987-07-03","vettel","German","5325436","100479.924528302","52","97138","31069","31069","1","2","216.508","92132","91767","0","27.2","0.1","45","26.1","1009.4","0.1","0","24","0","21.2"
"20","1060","2021","70","2021-07-04","1","10","0","1987-07-03","vettel","German","4982087","72204.1594202899","51","68420","20963.5","41927","2","0","227.196","64846","64493","64570","19.5","0","58","19.1","1013.4","0","0","100","48","5.8"
"20","1061","2021","9","2021-07-18","1","10","0","1987-07-03","vettel","German","6095184","152379.6","35","93059","1041683.5","2083367","2","0","227.894","87493","87103","87179","27.4","0","47","30.2","1025","0","0","0","0","5"
"20","1062","2021","11","2021-08-01","1","12","0","1987-07-03","vettel","German","7485058","106929.4","60","81459","505158.333333333","1515475","3","0","193.613","77105","76794","76750","29.4","0","49","30.4","1005.1","0","0","33","1","18.3"
"20","1064","2021","39","2021-09-05","1","12","0","1987-07-03","vettel","German","5424941","77499.1571428571","66","73958","18672.5","37345","2","0","207.312","70731","0","0","20.3","0","59","20","1022.2","0","0","0","0","11.4"
"20","1064","2021","39","2021-09-05","1","12","0","1987-07-03","vettel","German","5424941","77499.1571428571","63","73958","18672.5","37345","2","0","207.312","70731","0","0","20.3","0","59","20","1022.2","0","0","0","0","11.4"
"20","1065","2021","14","2021-09-12","1","12","0","1987-07-03","vettel","German","4938986","93188.4150943396","50","85938","25542","51084","2","0","242.672","81394","80913","0","27.8","0","43","29.3","1015.9","0","0","26","11","3.7"
"20","1066","2021","71","2021-09-26","1","12","0","1987-07-03","vettel","German","5442256","104658.769230769","44","99251","30685","61370","2","0","212.116","107205","106573","0","17.7","0.2","71","16.4","1023.6","0.2","0","82","51","14.5"
"20","1067","2021","5","2021-10-10","1","12","0","1987-07-03","vettel","German","5519986","96841.8596491228","54","92730","23507","47014","2","0","207.233","85787","84795","0","18.5","0","74","16.3","1020.8","0","0","80","84","23.9"
"20","1069","2021","69","2021-10-24","1","12","0","1987-07-03","vettel","German","5712119","103856.709090909","40","100481","24413","48826","2","1","197.517","95281","95500","0","27.4","0.2","68","29.6","1011","0.2","0","50","56","14.5"
"20","1070","2021","32","2021-11-07","1","12","0","1987-07-03","vettel","German","5929144","84702.0571428571","70","80460","22277","22277","1","6","192.572","77502","77746","0","19.6","0","39","20","1019.8","0","0","13","0","4.6"
"20","1071","2021","18","2021-11-14","1","12","0","1987-07-03","vettel","German","5568145","79544.9285714286","69","73634","20861.25","83445","4","0","210.668","69451","69399","0","23.3","0","50","26.5","1016.2","0","0","41","46","2.6"
"20","1072","2021","77","2021-12-05","1","12","0","1987-07-03","vettel","German","7119788","161813.363636364","41","94030","1055526.5","2111053","2","0","236.375","89198","0","0","28","0","74","31.9","1013.4","0","0","0","0","11.2"
"20","1073","2021","24","2021-12-12","1","12","0","1987-07-03","vettel","German","5484872","94566.7586206897","58","88303","21221","21221","1","0","215.299","84225","84305","0","25.1","0","52","23.8","1017.2","0","0","50","55","18.6"
"20","1077","2022","21","2022-04-24","1","14","0","1987-07-03","vettel","German","5598878","88871.0793650794","47","81211","30484","30484","1","4","217.61","80364","79957","91062","13.1","0.1","81","12.7","1006.7","0.1","0","100","35","8.6"
"20","1078","2022","79","2022-05-08","1","14","0","1987-07-03","vettel","German","5438918","100720.703703704","50","93479","19861","19861","1","0","208.423","90677","90214","0","32.5","0","47","36.5","1010.9","0","0","19","7","12.1"
"20","1079","2022","4","2022-05-22","1","14","0","1987-07-03","vettel","German","5867098","90263.0461538462","59","87629","22496","44992","2","0","192.059","80954","0","0","35.1","0","14","32","1011.2","0","0","0","0","23.6"
"20","1080","2022","6","2022-05-29","1","15","0","1987-07-03","vettel","German","7043801","110059.390625","54","77558","406531","1219593","3","1","154.893","73313","72613","72732","23","0","71","23.5","1003.8","0","0","47","20","15.9"
"20","1081","2022","73","2022-06-12","1","14","0","1987-07-03","vettel","German","5730040","112353.725490196","41","108206","20249","20249","1","8","199.719","103279","103268","103091","27.1","0","48","27.3","1007.7","0","0","1","0","21.1"
"20","1082","2022","7","2022-06-19","1","14","0","1987-07-03","vettel","German","5826002","83228.6","63","77956","23543.5","47087","2","0","201.39","94512","0","0","18.7","0","41","16.3","1014.4","0","0","1","1","21.1"
"20","1083","2022","9","2022-07-03","1","13","0","1987-07-03","vettel","German","8292667","159474.365384615","52","92471","1041895.66666667","3125687","3","2","229.343","102666","0","0","17.9","0.1","66","17.5","1019.2","0.1","0","25","4","6.2"
"20","1084","2022","70","2022-07-10","1","14","0","1987-07-03","vettel","German","5101144","72873.4857142857","70","70000","21847.5","43695","2","0","222.065","67083","0","0","20.1","0","41","18.5","1017.9","0","0","24","0","14.3"
"20","1085","2022","34","2022-07-24","1","14","0","1987-07-03","vettel","German","5466606","103143.509433962","43","99044","36671","36671","1","0","212.341","93285","93276","0","31.7","0","40","33.8","1017.3","0","0","0","0","13.4"
"20","1086","2022","11","2022-07-31","1","14","0","1987-07-03","vettel","German","5987143","86770.1884057971","51","82824","23216","46432","2","1","190.423","79273","0","0","20.4","0","62","17.1","1013.1","0","0","76","27","29.5"
"20","1087","2022","13","2022-08-28","1","12","0","1987-07-03","vettel","German","5231001","118886.386363636","40","112515","23027.5","46055","2","4","224.098","106344","0","0","19.8","0","54","18.9","1020.3","0","0","11","10","13.4"
"20","1088","2022","39","2022-09-04","1","12","0","1987-07-03","vettel","German","5833780","81024.7222222222","50","74862","18651.25","74605","4","0","204.808","72391","0","0","24.3","0.1","57","25.5","1017.7","0.1","0","56","14","4.7"
"20","1091","2022","15","2022-10-02","1","12","0","1987-07-03","vettel","German","7400270","125428.305084746","58","110669","29704","29704","1","4","164.696","115602","114380","0","27.7","0.2","79","32.8","1007.5","0.2","0","65","33","5.9"
"20","1092","2022","22","2022-10-09","1","11","0","1987-07-03","vettel","German","3750362","133941.5","13","106964","216932.5","433865","2","8","195.441","91256","90656","90554","19.5","0.6","78","20","1020.1","0.6","0","100","23","9.7"
"20","1093","2022","69","2022-10-23","1","11","0","1987-07-03","vettel","German","6197041","110661.446428571","39","101538","31232","62464","2","4","193.54","96695","96398","0","29.7","0","42","27.2","1011.2","0","0","74","76","33.5"
"20","1094","2022","32","2022-10-30","1","11","0","1987-07-03","vettel","German","5976227","85374.6714285714","45","83086","22534","22534","1","0","186.486","80419","0","0","24","0","41","24.5","1012.3","0","0","30","2","7.8"
"20","1095","2022","18","2022-11-13","1","11","0","1987-07-03","vettel","German","5940227","83665.1690140845","64","75549","24138","48276","2","0","205.328","73597","71678","0","26.6","0","60","30.4","1010.1","0","0","28","20","9.4"
"20","1096","2022","24","2022-11-20","1","12","0","1987-07-03","vettel","German","5349812","92238.1379310345","35","90312","23186","23186","1","1","210.51","85523","84974","84961","29.1","0","54","28.4","1013.7","0","0","51","0","27.3"
"20","841","2011","1","2011-03-27","1","1","1","1987-07-03","vettel","German","5370259","92590.6724137931","44","89844","23319.5","46639","2","25","212.488","85296","84090","83529","19","0","59","18.7","1025.4","0","0","76","84","7.9"
"20","842","2011","2","2011-04-10","1","1","2","1987-07-03","vettel","German","5859832","104639.857142857","33","101539","22408.3333333333","67225","3","25","196.523","97468","95934","94870","27.4","0.6","80","32.7","1009.8","0.6","0","100","34","4.2"
"20","843","2011","17","2011-04-17","1","1","2","1987-07-03","vettel","German","5823424","103989.714285714","47","101321","21764","43528","2","18","193.677","95674","94776","93706","22.1","0","25","21.1","1008.3","0","0","29","0","6.8"
"20","844","2011","5","2011-05-08","1","1","3","1987-07-03","vettel","German","5417558","93406.1724137931","50","89937","20402.25","81609","4","25","213.669","87039","85610","85049","15.5","0","60","15.8","1016.4","0","0","2","0","7.6"
"20","845","2011","4","2011-05-22","1","1","4","1987-07-03","vettel","German","5943301","90050.0151515152","60","87162","20214.5","80858","4","25","192.262","84142","81540","81181","25.1","0","45","26.3","1020.3","0","0","9","0","10.3"
"20","846","2011","6","2011-05-29","1","1","5","1987-07-03","vettel","German","7778373","99722.7307692308","78","76267","28536","28536","1","25","157.656","75606","74277","73556","22","0","68","25","1018.9","0","0","4","1","8.2"
"20","847","2011","7","2011-06-12","1","1","5","1987-07-03","vettel","German","14682246","209746.371428571","69","77217","23118.6666666667","69356","3","18","203.317","74011","73486","73014","16.9","0.4","84","15.7","1009.3","0.4","0","100","95","17.6"
"20","848","2011","12","2011-06-26","1","1","6","1987-07-03","vettel","German","5976169","104845.070175439","53","101852","20592.6666666667","61778","3","25","191.536","99116","97305","96975","30.8","0","40","32.5","1020.7","0","0","0","0","13.8"
"20","849","2011","9","2011-07-10","1","1","6","1987-07-03","vettel","German","5337707","102648.211538462","36","94551","26504.3333333333","79513","3","18","221.918","92977","92379","90431","17.9","0","72","19","1017.7","0","0","26","15","3.6"
"20","850","2011","20","2011-07-24","1","1","6","1987-07-03","vettel","German","5898255","98304.25","47","94587","20259.3333333333","60778","3","12","195.933","92973","91017","90216","11.6","0.1","91","9","1010.4","0.1","0","100","47","17.9"
"20","851","2011","11","2011-07-31","1","1","6","1987-07-03","vettel","German","6405925","91513.2142857143","70","83875","20321.6666666667","60965","3","18","188.036","81740","81095","79815","16.7","0.2","77","14.8","1010.9","0.2","0","100","100","19.2"
"20","852","2011","13","2011-08-28","1","1","7","1987-07-03","vettel","German","5204893","118293.022727273","36","110451","21031.6666666667","63095","3","25","228.285","123029","123317","108298","14.1","0","66","10.2","1018.3","0","0","100","23","22.8"
"20","853","2011","14","2011-09-11","1","1","8","1987-07-03","vettel","German","4846172","91437.2075471698","49","86557","21751","43502","2","25","240.937","84002","82914","82275","24.8","0","70","27.2","1016.1","0","0","15","5","5.9"
"20","854","2011","15","2011-09-25","1","1","9","1987-07-03","vettel","German","7146757","117159.950819672","51","108688","30542.6666666667","91628","3","25","168.029","106397","104931","104381","27.8","0.3","79","32.9","1008.5","0.3","0","28","16","6.2"
"20","855","2011","22","2011-10-09","1","1","9","1987-07-03","vettel","German","5455433","102932.698113208","52","96916","21891.6666666667","65675","3","15","215.704","93051","91424","90466","22.5","0","46","22.7","1023","0","0","1","0","4.1"
"20","856","2011","35","2011-10-16","1","1","10","1987-07-03","vettel","German","5881994","106945.345454545","55","99605","20077.5","40155","2","25","202.941","99093","97285","96042","19.2","0","64","16.3","1012.5","0","0","56","38","23.9"
"20","857","2011","68","2011-10-30","1","1","11","1987-07-03","vettel","German","5435002","90583.3666666667","60","87249","21432","42864","2","25","211.463","86218","84657","84178","29.3","0","38","30.5","1010.3","0","0","0","0","6.4"
"20","859","2011","18","2011-11-27","1","1","11","1987-07-03","vettel","German","5554447","78231.6478873239","68","76076","21224.3333333333","63673","3","18","203.906","73664","72446","71918","21.6","4","85","23.8","1013.8","4","0","83","51","10.7"
"20","860","2012","1","2012-03-18","1","2","0","1987-07-03","vettel","German","5651704","97443.1724137931","57","89417","24193.5","48387","2","18","213.503","86773","85982","85668","21.4","0","54","20.5","1023.3","0","0","0","0","15.4"
"20","861","2012","2","2012-03-25","1","6","0","1987-07-03","vettel","German","9967339","177988.196428571","50","101342","24649.25","98597","4","0","196.905","98102","97419","96634","28.3","4.1","80","35","1009.5","4.1","0","26","11","10.1"
"20","862","2012","17","2012-04-15","1","5","0","1987-07-03","vettel","German","5817412","103882.357142857","33","100601","21297.5","42595","2","10","195.063","96911","96031","0","20","0","59","20.6","1010.8","0","0","44","15","5.9"
"20","863","2012","3","2012-04-22","1","1","1","1987-07-03","vettel","German","5710990","100192.807017544","41","96379","22178","66534","3","25","202.151","94308","93527","92422","25.1","0","61","26.5","1008.9","0","0","12","0","15.6"
"20","864","2012","4","2012-05-13","1","1","1","1987-07-03","vettel","German","6016721","91162.4393939394","65","87768","19711.75","78847","4","8","190.935","83850","82884","0","21.2","0","68","22.2","1019.9","0","0","85","45","8.3"
"20","865","2012","6","2012-05-27","1","2","1","1987-07-03","vettel","German","6367900","81639.7435897436","43","79076","25079","25079","1","12","152.056","75757","75234","0","20","0","82","21.3","1017.6","0","0","100","63","7.3"
"20","866","2012","7","2012-06-10","1","3","1","1987-07-03","vettel","German","5556881","79384.0142857143","70","75752","22033.5","44067","2","12","207.249","74661","74187","73784","24.5","0","40","26.3","1018.9","0","0","27","0","4.7"
"20","867","2012","12","2012-06-24","1","4","1","1987-07-03","vettel","German","3738963","113301.909090909","18","104555","20190","40380","2","0","186.585","99626","98530","98086","30.1","0","42","31.8","1020.2","0","0","0","0","14.1"
"20","868","2012","9","2012-07-08","1","3","1","1987-07-03","vettel","German","5116124","98387","52","94897","25574","51148","2","15","223.48","106279","116931","112199","15.4","0.2","92","15.1","1005.9","0.2","0","100","87","11.2"
"20","869","2012","10","2012-07-22","1","3","1","1987-07-03","vettel","German","5469594","81635.7313432836","67","79469","17685.5","35371","2","10","208.011","76393","98309","101026","18.6","0","49","17","1027.2","0","0","52","34","9.2"
"20","870","2012","11","2012-07-29","1","3","1","1987-07-03","vettel","German","6077117","88074.1594202899","68","84136","19225","57675","3","12","187.453","82948","81407","81416","30.5","0","45","32.7","1009.3","0","0","2","0","10"
"20","871","2012","13","2012-09-02","1","2","1","1987-07-03","vettel","German","5362154","121867.136363636","39","114198","20811","20811","1","18","220.795","109722","108792","0","17.6","0","61","17.3","1025.1","0","0","32","2","5.6"
"20","872","2012","14","2012-09-09","1","4","1","1987-07-03","vettel","German","4277327","91006.9574468085","46","88713","18655.5","37311","2","0","235.081","85011","84687","84802","26","0","49","27.7","1017.7","0","0","5","1","5.2"
"20","873","2012","15","2012-09-23","1","2","2","1987-07-03","vettel","German","7226144","122477.016949153","50","112134","30127","60254","2","25","162.865","108240","106791","106905","27.3","0.3","83","32.7","1008.6","0.3","0","34","3","4.9"
